email_id,subject,text,label
3545,Conference Update,We are organizing a celebration and would love you to join us. Please respond when convenient. This update is scheduled for Thursday.,events
2134,Payment Update,Your invoice is due for payment by the end of this month. Please respond when convenient. This update is scheduled for Thursday.,finance
1335,Checking In,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Friday.,personal
2458,Payment Update,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Wednesday.,finance
419,Business Update,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Friday.,business
4915,Latest News,This week's newsletter includes important announcements. Please respond when convenient. This update is scheduled for Tuesday.,newsletter_updates
1105,Hello,I hope you are doing well. Let me know when we can catch up. Please respond when convenient. This update is scheduled for Thursday.,personal
258,Business Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Wednesday.,business
296,Project Update,The client has requested an update on the project timeline. Please respond when convenient. This update is scheduled for Thursday.,business
2362,Payment Update,I have a question regarding the payment shown on my account. Please respond when convenient. This update is scheduled for Friday.,finance
387,Project Update,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Friday.,business
3309,Flight Booking,I would like to change the date of my hotel reservation. Please respond when convenient. This update is scheduled for Tuesday.,travel
4014,Exclusive Discount,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Monday.,promotions
2232,Invoice,Your invoice is due for payment by the end of this month. Please respond when convenient. This update is scheduled for Wednesday.,finance
2555,Meeting Request,I would like to arrange a meeting to discuss the project. Please respond when convenient. This update is scheduled for Friday.,meetings
4336,Limited Time Deal,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Monday.,promotions
3516,Event Invitation,Please find the invitation for the upcoming seminar. Please respond when convenient. This update is scheduled for Wednesday.,events
1840,Interview Invitation,I am interested in learning more about the internship opportunity. Please respond when convenient. This update is scheduled for Thursday.,job_career
4385,Limited Time Deal,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Monday.,promotions
1564,Career Opportunity,Could you provide an update regarding my job application? Please respond when convenient. This update is scheduled for Monday.,job_career
2016,Invoice,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Wednesday.,finance
1401,Checking In,Would you like to join us for lunch tomorrow? Please respond when convenient. This update is scheduled for Friday.,personal
